"","X.1","subject","item","list","subexpt","integrated","related","n2num","text","animacy","maincode","dysfluency","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","errcord","LNPlurP.HP","TotalHead1","HeadToLocNSS.Match1","HeadToLocNSP.Match1","TotalHead2","HeadToLocNSS.Match2","HeadToLocNSP.Match2","TotalLocNS1","LocNS1ToHeadS","LocNS1toHeadP","TotalLocNS2","LocNS2ToHeadS","LocNS2toHeadP","TotalLocNP1","LocNP1ToHeadS","LocNP1toHeadP","TotalLocNP2","LocNP2ToHeadS","LocNP2ToHeadP","errnd","errd","errcornd","res.int","res.rel","res.asshl","res.rel2","assHL","assHL.asin.ns","assHL.asin","assHL.log.ns","assHL.log","assLS","assLS.asin.ns","assLS.asin","assLS.log.ns","assLS.log","assLP","assLP.asin.ns","assLP.asin","assLP.log.ns","assLP.log","all.asso.asin.ns","all.asso.asin","all.asso.log.ns","all.asso.log","local.asso.asin.ns","local.asso.asin","local.asso.log.ns","local.asso.log","lf.head","lf.prep","lf.adj","lf.noun","rel","int","plaus","lf.head.ns","lf.prep.ns","lf.adj.ns","lf.noun.ns","rel.ns","int.ns","plaus.ns","corr","tot","elog","rates","v","asin"
"2512",2512,"1110",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2513",2513,"1106",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2514",2514,"1058",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2515",2515,"1126",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2516",2516,"1002",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2517",2517,"1090",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2518",2518,"1122",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2519",2519,"1086",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2520",2520,"1014",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2521",2521,"1054",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2522",2522,"1010",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2523",2523,"1042",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2524",2524,"1074",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2525",2525,"1082",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2526",2526,"1066",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2527",2527,"1018",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2528",2528,"1034",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2529",2529,"1114",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2530",2530,"1134",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2531",2531,"1102",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2532",2532,"1022",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"D",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2533",2533,"1046",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",1,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2534",2534,"1006",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2535",2535,"1038",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2536",2536,"1030",108,2,"Cat","unint","rel","plur","The shovel near the cracked buckets","I",0,"",6.06,59.14,1.25,2.78,29,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,1,1,28,-0.0198413902547281,-0.000749810503898107,-0.00537935809313322,-0.22961442163933,29,1.13735100672501,1.2031309043858,1.46314613672635,1.23437392193276,29,1.13735100672501,1.10773512210572,1.46314613672635,1.12888831508306,29,1.13735100672501,1.19173538236829,1.46314613672635,1.18234383057767,0,-0.680882125012808,-1.30102999566398,-0.791324457054876,0,-0.666009890976661,-1.30102999566398,-0.780748734753094,-0.38791685326413,-0.738475477147488,-0.877566465314422,-0.0154080840976824,-0.354557068957786,-0.308974045040631,0.59429759534568,0.85,1.78,0.35,0.58,3.58,3.42,5.63,28,29,-2.94443897916644,3.44827586206897,0.701754385964912,0.186779461081594
"2537",2537,"1110",129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",8.59,59.14,27.1,11.8,18,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,0,0,16,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,18,0.876298061168341,-0.151772114959372,1.25647720624168,-0.0357811689819966,0.451026811796262,0.86061021933911,0.703291378118661,1.2099311155827,0.505360510284157,0.877368251140335,0.799340549453582,1.23733046069869,-0.142963217373906,-0.738475477147488,0.84607588861968,1.17954337956819,0.467577507255619,0.177662422742219,-0.00475693131847645,0.98,1.78,1.45,1.11,5,4,5.13,18,18,-3.61091791264422,0,2.05405405405405,0
"2538",2538,"1086",129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",8.59,59.14,27.1,11.8,18,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,0,0,16,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,18,0.876298061168341,-0.151772114959372,1.25647720624168,-0.0357811689819966,0.451026811796262,0.86061021933911,0.703291378118661,1.2099311155827,0.505360510284157,0.877368251140335,0.799340549453582,1.23733046069869,-0.142963217373906,-0.738475477147488,0.84607588861968,1.17954337956819,0.467577507255619,0.177662422742219,-0.00475693131847645,0.98,1.78,1.45,1.11,5,4,5.13,18,18,-3.61091791264422,0,2.05405405405405,0
"2539",2539,"1122",129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",8.59,59.14,27.1,11.8,18,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,0,0,16,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,18,0.876298061168341,-0.151772114959372,1.25647720624168,-0.0357811689819966,0.451026811796262,0.86061021933911,0.703291378118661,1.2099311155827,0.505360510284157,0.877368251140335,0.799340549453582,1.23733046069869,-0.142963217373906,-0.738475477147488,0.84607588861968,1.17954337956819,0.467577507255619,0.177662422742219,-0.00475693131847645,0.98,1.78,1.45,1.11,5,4,5.13,18,18,-3.61091791264422,0,2.05405405405405,0
"2540",2540,"1104",129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",8.59,59.14,27.1,11.8,18,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,0,0,16,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,18,0.876298061168341,-0.151772114959372,1.25647720624168,-0.0357811689819966,0.451026811796262,0.86061021933911,0.703291378118661,1.2099311155827,0.505360510284157,0.877368251140335,0.799340549453582,1.23733046069869,-0.142963217373906,-0.738475477147488,0.84607588861968,1.17954337956819,0.467577507255619,0.177662422742219,-0.00475693131847645,0.98,1.78,1.45,1.11,5,4,5.13,18,18,-3.61091791264422,0,2.05405405405405,0
"2541",2541,"1032",129,2,"Prop","unint","assoc","plur","The sink near the broken dishes","I",0,"",8.59,59.14,27.1,11.8,18,0,40,0,3,40,0,5,20,0,0,20,0,0,20,0,0,20,0,0,0,0,16,-0.255472221087454,0.409564206559829,0.538444878100375,-1.07718024874799,18,0.876298061168341,-0.110006937720001,1.25647720624168,0.00632426391229407,18,0.876298061168341,-0.175186870572818,1.25647720624168,-0.0581193053779908,18,0.876298061168341,-0.151772114959372,1.25647720624168,-0.0357811689819966,0.451026811796262,0.86061021933911,0.703291378118661,1.2099311155827,0.505360510284157,0.877368251140335,0.799340549453582,1.23733046069869,-0.142963217373906,-0.738475477147488,0.84607588861968,1.17954337956819,0.467577507255619,0.177662422742219,-0.00475693131847645,0.98,1.78,1.45,1.11,5,4,5.13,18,18,-3.61091791264422,0,2.05405405405405,0
